id,strategy,tokens,latency
53,tsce05,56,0.0
53,tsce1,57,0.0
55,base,164,0.6750728340120986
55,tsce0,59,0.0
55,tsce05,58,0.0
55,tsce1,59,0.0
56,base,100,0.199519082903862
56,tsce0,58,0.0
56,tsce05,58,0.0
56,tsce1,58,0.0
59,base,34,0.24328729091212153
59,tsce0,5,0.0
59,tsce05,5,0.0
59,tsce1,5,0.0
57,base,168,0.6794080840190873
57,tsce0,60,0.0
57,tsce05,60,0.0
57,tsce1,60,0.0
40,base,813,2.5653384170727804
40,tsce0,486,0.0
40,tsce05,486,0.0
40,tsce1,490,0.0
60,base,162,0.7539235410513356
60,tsce0,58,0.0
60,tsce05,58,0.0
60,tsce1,58,0.0
62,base,71,0.30428070889320225
62,tsce0,16,0.0
62,tsce05,14,0.0
62,tsce1,14,0.0
61,base,168,0.9205409169662744
61,tsce0,60,0.0
61,tsce05,60,0.0
61,tsce1,60,0.0
64,base,71,0.31630083394702524
64,tsce0,14,0.0
64,tsce05,14,0.0
64,tsce1,14,0.0
63,base,163,0.6690306249074638
63,tsce0,56,0.0
63,tsce05,58,0.0
63,tsce1,56,0.0
66,base,71,0.2702796250814572
66,tsce0,14,0.0
66,tsce05,14,0.0
66,tsce1,14,0.0
51,base,813,2.387310417019762
51,tsce0,486,0.0
51,tsce05,486,0.0
51,tsce1,486,0.0
65,base,168,0.6660853329813108
65,tsce0,60,0.0
65,tsce05,60,0.0
65,tsce1,60,0.0
67,base,114,0.21547000005375594
67,tsce0,96,0.0
67,tsce05,96,0.0
67,tsce1,96,0.0
68,base,159,0.6242630409542471
68,tsce0,58,0.0
68,tsce05,58,0.0
68,tsce1,57,0.0
69,base,122,0.23186279099900275
69,tsce0,117,0.0
69,tsce05,117,0.0
69,tsce1,117,0.0
71,base,71,0.31748220906592906
71,tsce0,14,0.0
71,tsce05,14,0.0
71,tsce1,14,0.0
73,base,37,0.2328801250550896
73,tsce0,5,0.0
73,tsce05,5,0.0
73,tsce1,5,0.0
72,base,168,0.6715587499784306
72,tsce0,60,0.0
72,tsce05,62,0.0
72,tsce1,62,0.0
74,base,105,0.6385175839532167
74,tsce0,40,0.0
74,tsce05,40,0.0
74,tsce1,40,0.0
58,base,813,1.8975507919676602
58,tsce0,486,0.0
58,tsce05,486,0.0
58,tsce1,486,0.0
76,base,105,0.567282458068803
76,tsce0,40,0.0
76,tsce05,40,0.0
76,tsce1,40,0.0
79,base,71,0.3401325420709327
79,tsce0,14,0.0
79,tsce05,14,0.0
79,tsce1,14,0.0
77,base,168,0.6244186670519412
77,tsce0,60,0.0
77,tsce05,60,0.0
77,tsce1,60,0.0
80,base,168,0.7690575000597164
80,tsce0,62,0.0
80,tsce05,62,0.0
80,tsce1,62,0.0
81,base,104,0.6557414999697357
81,tsce0,40,0.0
81,tsce05,40,0.0
81,tsce1,40,0.0
83,base,71,0.3332224580226466
83,tsce0,14,0.0
83,tsce05,16,0.0
83,tsce1,16,0.0
82,base,124,0.22225270804483443
82,tsce0,67,0.0
82,tsce05,72,0.0
82,tsce1,67,0.0
84,base,104,0.5286962090758607
84,tsce0,40,0.0
84,tsce05,40,0.0
84,tsce1,40,0.0
85,base,105,0.5870660420041531
85,tsce0,40,0.0
85,tsce05,40,0.0
85,tsce1,40,0.0
70,base,813,2.660924499970861
70,tsce0,486,0.0
70,tsce05,490,0.0
70,tsce1,486,0.0
89,base,34,0.24562387506011873
89,tsce0,5,0.0
89,tsce05,5,0.0
89,tsce1,5,0.0
87,base,167,0.6644739160547033
87,tsce0,61,0.0
87,tsce05,61,0.0
87,tsce1,59,0.0
88,base,106,0.6291936669731513
88,tsce0,40,0.0
88,tsce05,40,0.0
88,tsce1,40,0.0
86,base,105,0.5748930000700057
86,tsce0,40,0.0
86,tsce05,40,0.0
86,tsce1,40,0.0
75,base,813,2.061566083924845
75,tsce0,486,0.0
75,tsce05,492,0.0
75,tsce1,486,0.0
