id,strategy,tokens,latency
95,ct,59,4.968322625034489
95,ref,59,3.4900407909881324
95,rt,56,1.9432930829934776
100,base,110,0.20722770900465548
100,tsce,99,0.0
100,cot,13,2.5616452919784933
100,ct,28,4.638488708995283
100,ref,7,1.239426500047557
100,rt,14,2.4577718330547214
99,base,110,0.2710645829793066
99,tsce,140,0.0
99,cot,71,6.342430874938145
99,ct,147,51.516707540955395
99,ref,11,1.3130338749615476
99,rt,27,5.437951333005913
