id,strategy,tokens,latency
3,base,101,1.0088450419716537
3,tsce_diff,36,1.68
2,base,228,1.7419850826263428
2,tsce_diff,57,1.79
1,base,172,1.6979184160009027
1,tsce_diff,62,2.61
5,base,107,0.8099058330990374
5,tsce_diff,59,1.64
4,base,119,0.9205601252615452
4,tsce_diff,121,3.43
6,base,118,1.328585125040263
6,tsce_diff,79,4.65
7,base,198,3.439718999899924
7,tsce_diff,80,3.59
8,base,239,1.3277137079276145
8,tsce_diff,148,2.91
9,base,174,0.54395587509498
9,tsce_diff,64,1.26
10,base,115,1.6590923750773072
10,tsce_diff,81,0.91
11,base,148,2.2454799581319094
11,tsce_diff,110,1.32
12,base,120,0.9604809158481658
12,tsce_diff,107,2.2
14,base,172,0.7178278751671314
14,tsce_diff,62,1.58
15,base,232,0.7514219162985682
15,tsce_diff,57,1.18
13,base,229,2.3781841658055782
13,tsce_diff,136,4.22
16,base,234,0.9169900827109814
16,tsce_diff,61,1.7
17,base,180,1.5647481251507998
17,tsce_diff,78,2.45
18,base,197,1.5286867921240628
18,tsce_diff,107,2.24
21,base,88,0.806829041801393
21,tsce_diff,51,1.12
20,base,151,1.2234806246124208
20,tsce_diff,89,1.54
19,base,169,2.030764624942094
19,tsce_diff,98,3.15
23,base,172,0.7593511249870062
23,tsce_diff,62,0.97
25,base,88,1.4290621671825647
25,tsce_diff,51,1.23
24,base,214,3.74324862472713
24,tsce_diff,137,3.49
26,base,172,1.075743124820292
26,tsce_diff,62,1.98
22,base,369,4.802534040994942
22,tsce_diff,123,5.79
28,base,233,1.9290839997120202
28,tsce_diff,130,2.72
27,base,247,2.766518957912922
27,tsce_diff,136,3.49
30,base,127,0.9170891251415014
30,tsce_diff,80,1.17
29,base,194,1.6292130001820624
29,tsce_diff,132,3.05
