strategy,id,lo,hi
baseline,12.594718589234338,6.697848101494141,11.392924030746338
tsce_diff,12.608365950193361,6.886134476197916,11.919793814134234
tsce_diff_anchor,20.157672300233187,10.15665568555955,14.926023664399294
