id,strategy,tokens,latency
36,tsce0,5,0.0
36,tsce05,5,0.0
36,tsce1,5,0.0
38,base,71,0.3452212910633534
38,tsce0,14,0.0
38,tsce05,16,0.0
38,tsce1,14,0.0
37,base,104,0.541153666912578
37,tsce0,40,0.0
37,tsce05,37,0.0
37,tsce1,37,0.0
40,base,160,0.6951925000175834
40,tsce0,57,0.0
40,tsce05,55,0.0
40,tsce1,58,0.0
25,base,813,2.612003291025758
25,tsce0,486,0.0
25,tsce05,149,0.0
25,tsce1,488,0.0
41,base,115,0.22380795807112008
41,tsce0,92,0.0
41,tsce05,87,0.0
41,tsce1,87,0.0
42,base,121,0.2589859589934349
42,tsce0,117,0.0
42,tsce05,117,0.0
42,tsce1,136,0.0
44,base,104,0.5537107919808477
44,tsce0,40,0.0
44,tsce05,40,0.0
44,tsce1,40,0.0
45,base,163,0.9444578330731019
45,tsce0,58,0.0
45,tsce05,57,0.0
45,tsce1,66,0.0
32,base,813,2.218765249941498
32,tsce0,487,0.0
32,tsce05,486,0.0
32,tsce1,488,0.0
46,base,105,0.6109118750318885
46,tsce0,40,0.0
46,tsce05,44,0.0
46,tsce1,37,0.0
43,base,100,0.2211652499390766
43,tsce0,44,0.0
43,tsce05,44,0.0
43,tsce1,59,0.0
51,base,37,0.20849283307325095
51,tsce0,5,0.0
51,tsce05,5,0.0
51,tsce1,5,0.0
50,base,34,0.1910145420115441
50,tsce0,5,0.0
50,tsce05,5,0.0
50,tsce1,5,0.0
39,base,813,2.741334500024095
39,tsce0,486,0.0
39,tsce05,145,0.0
39,tsce1,488,0.0
49,base,71,0.3336554999696091
49,tsce0,16,0.0
49,tsce05,14,0.0
49,tsce1,14,0.0
47,base,105,0.4672824169974774
47,tsce0,40,0.0
47,tsce05,40,0.0
47,tsce1,44,0.0
52,base,121,0.23289908305741847
52,tsce0,105,0.0
52,tsce05,105,0.0
52,tsce1,105,0.0
55,base,108,0.20064358389936388
55,tsce0,79,0.0
55,tsce05,79,0.0
55,tsce1,101,0.0
54,base,166,0.7908425830537453
54,tsce0,60,0.0
54,tsce05,62,0.0
54,tsce1,71,0.0
53,base,105,0.5980697500053793
53,tsce0,40,0.0
53,tsce05,41,0.0
53,tsce1,37,0.0
56,base,165,0.7377103749895468
56,tsce0,56,0.0
56,tsce05,56,0.0
56,tsce1,56,0.0
57,base,106,0.6204685000702739
57,tsce0,40,0.0
57,tsce05,40,0.0
57,tsce1,44,0.0
60,base,105,0.6949027921073139
60,tsce0,40,0.0
60,tsce05,40,0.0
60,tsce1,40,0.0
59,base,163,0.64875050005503
59,tsce0,56,0.0
59,tsce05,59,0.0
59,tsce1,57,0.0
62,base,100,0.5389032909879461
62,tsce0,40,0.0
62,tsce05,44,0.0
62,tsce1,43,0.0
58,base,107,0.21985587500967085
58,tsce0,55,0.0
58,tsce05,55,0.0
58,tsce1,75,0.0
61,base,104,0.5125192920677364
61,tsce0,40,0.0
61,tsce05,44,0.0
61,tsce1,40,0.0
63,base,168,0.6588136251084507
63,tsce0,60,0.0
63,tsce05,62,0.0
63,tsce1,58,0.0
48,base,813,2.1093494999222457
48,tsce0,486,0.0
48,tsce05,145,0.0
48,tsce1,488,0.0
64,base,161,0.684215624933131
64,tsce0,57,0.0
64,tsce05,56,0.0
64,tsce1,56,0.0
65,base,169,0.7721262089908123
65,tsce0,62,0.0
65,tsce05,61,0.0
65,tsce1,62,0.0
67,base,106,0.9124175410252064
67,tsce0,40,0.0
67,tsce05,44,0.0
67,tsce1,42,0.0
70,base,81,0.41774000006262213
70,tsce0,14,0.0
70,tsce05,14,0.0
70,tsce1,16,0.0
68,base,161,0.8078950829803944
68,tsce0,57,0.0
68,tsce05,59,0.0
68,tsce1,58,0.0
71,base,71,0.34408075001556426
71,tsce0,17,0.0
71,tsce05,14,0.0
71,tsce1,16,0.0
72,base,107,0.20898937503807247
72,tsce0,74,0.0
72,tsce05,74,0.0
72,tsce1,74,0.0
69,base,169,0.7538112499751151
69,tsce0,63,0.0
69,tsce05,63,0.0
69,tsce1,62,0.0
73,base,105,0.5029791669221595
73,tsce0,40,0.0
73,tsce05,41,0.0
73,tsce1,37,0.0
74,base,109,0.23052708304021508
74,tsce0,126,0.0
74,tsce05,144,0.0
74,tsce1,122,0.0
78,base,71,0.36014745803549886
78,tsce0,14,0.0
78,tsce05,14,0.0
78,tsce1,14,0.0
79,base,163,0.6339031669776887
79,tsce0,56,0.0
79,tsce05,60,0.0
79,tsce1,60,0.0
80,base,108,0.24758583400398493
80,tsce0,70,0.0
80,tsce05,78,0.0
80,tsce1,78,0.0
81,base,71,0.25655941700097173
81,tsce0,16,0.0
81,tsce05,14,0.0
81,tsce1,14,0.0
66,base,813,1.9969346669968218
66,tsce0,486,0.0
66,tsce05,488,0.0
66,tsce1,487,0.0
76,base,813,2.3453880000161007
76,tsce0,486,0.0
76,tsce05,486,0.0
76,tsce1,487,0.0
75,base,813,2.359906875062734
75,tsce0,486,0.0
75,tsce05,486,0.0
75,tsce1,152,0.0
82,base,71,0.3121528329793364
82,tsce0,14,0.0
82,tsce05,14,0.0
82,tsce1,17,0.0
77,base,813,2.344996958039701
77,tsce0,486,0.0
77,tsce05,486,0.0
77,tsce1,486,0.0
84,base,162,0.6471099579939619
84,tsce0,56,0.0
