id,strategy,tokens,latency
101,tsce1,74,0.0
102,base,71,0.27634391700848937
102,tsce1,14,0.0
104,base,71,0.3070925830397755
104,tsce1,14,0.0
105,base,71,0.3570458749309182
105,tsce1,14,0.0
99,base,813,3.111890417058021
99,tsce1,250,0.0
103,base,813,2.8527542499359697
103,tsce1,250,0.0
108,base,71,0.25452754204161465
108,tsce1,14,0.0
107,base,163,0.6891759999562055
107,tsce1,59,0.0
106,base,813,2.2474130841437727
106,tsce1,250,0.0
111,base,105,0.6009598749224097
111,tsce1,40,0.0
112,base,37,0.2342498330399394
112,tsce1,5,0.0
113,base,116,0.21214537508785725
113,tsce1,76,0.0
109,base,813,2.683737208135426
109,tsce1,250,0.0
110,base,813,2.53688770881854
110,tsce1,250,0.0
114,base,168,0.7617139162030071
114,tsce1,62,0.0
115,base,105,0.5499511659145355
115,tsce1,40,0.0
116,base,105,0.5975082919467241
116,tsce1,40,0.0
117,base,107,0.18410958303138614
117,tsce1,77,0.0
118,base,162,0.8005064998287708
118,tsce1,57,0.0
120,base,164,0.6099023330025375
120,tsce1,59,0.0
122,base,34,0.18180645816028118
122,tsce1,5,0.0
119,base,105,0.6763397080358118
119,tsce1,40,0.0
124,base,34,0.16066808300092816
124,tsce1,5,0.0
123,base,100,0.1764608749654144
123,tsce1,64,0.0
125,base,105,0.47432145779021084
125,tsce1,40,0.0
127,base,115,0.21839687507599592
127,tsce1,74,0.0
121,base,813,2.1704816659912467
121,tsce1,250,0.0
128,base,105,0.6266544170212001
128,tsce1,40,0.0
129,base,168,0.7005581660196185
129,tsce1,62,0.0
130,base,123,0.2186997919343412
130,tsce1,86,0.0
126,base,813,2.2065930841490626
126,tsce1,250,0.0
131,base,170,0.6087504168972373
131,tsce1,63,0.0
132,base,101,0.18710604100488126
132,tsce1,55,0.0
134,base,71,0.2696530418470502
134,tsce1,16,0.0
135,base,122,0.1709772078320384
135,tsce1,90,0.0
136,base,116,0.23308825003914535
136,tsce1,69,0.0
138,base,71,0.2875540421810001
138,tsce1,14,0.0
139,base,105,0.5084695001132786
139,tsce1,40,0.0
133,base,813,2.280079625081271
133,tsce1,250,0.0
141,base,71,0.2914392501115799
141,tsce1,14,0.0
142,base,71,0.2480488340370357
142,tsce1,14,0.0
137,base,107,0.2185063329525292
137,tsce1,94,0.0
143,base,105,0.6547855839598924
143,tsce1,40,0.0
144,base,105,0.7274764589965343
144,tsce1,40,0.0
146,base,108,0.23985570902004838
146,tsce1,58,0.0
147,base,105,0.5172255001962185
147,tsce1,40,0.0
140,base,813,2.4179238330107182
140,tsce1,250,0.0
149,base,71,1.5196688750293106
149,tsce1,14,0.0
145,base,813,2.32941308314912
145,tsce1,250,0.0
150,base,105,0.5369379578623921
150,tsce1,40,0.0
152,base,34,0.17027741693891585
152,tsce1,5,0.0
148,base,121,0.2239041670691222
148,tsce1,115,0.0
151,base,105,0.5586115000769496
151,tsce1,40,0.0
153,base,105,0.577894042013213
153,tsce1,40,0.0
154,base,165,0.7250987498555332
154,tsce1,56,0.0
156,base,71,0.27434933301992714
156,tsce1,14,0.0
157,base,105,0.517285541864112
157,tsce1,40,0.0
159,base,71,0.3038771669380367
159,tsce1,14,0.0
158,base,167,0.7139786251354963
158,tsce1,62,0.0
155,base,121,0.22337987483479083
155,tsce1,125,0.0
161,base,167,0.6200829590670764
161,tsce1,62,0.0
160,base,162,0.6116638749372214
160,tsce1,58,0.0
162,base,105,0.5613241251558065
162,tsce1,40,0.0
164,base,105,0.5526967078913003
164,tsce1,40,0.0
163,base,162,0.5814377500209957
163,tsce1,59,0.0
165,base,105,0.5851253748405725
165,tsce1,40,0.0
166,base,71,0.2664943339768797
