id,strategy,tokens,latency
2,base,105,0.904003290925175
2,tsce1,40,0.0
1,base,105,0.9152654579374939
1,tsce1,40,0.0
3,base,105,0.9136979579925537
3,tsce1,40,0.0
4,base,114,0.1878540830221027
4,tsce1,68,0.0
6,base,105,0.6531056670937687
6,tsce1,40,0.0
7,base,165,0.6097610828001052
7,tsce1,61,0.0
8,base,105,0.4020342908333987
8,tsce1,40,0.0
10,base,71,0.31659654108807445
10,tsce1,14,0.0
5,base,813,2.566450332989916
5,tsce1,250,0.0
11,base,37,0.21631895820610225
11,tsce1,5,0.0
9,base,100,0.21205275016836822
9,tsce1,67,0.0
12,base,170,0.7153135410044342
12,tsce1,62,0.0
14,base,100,0.18949304101988673
14,tsce1,67,0.0
15,base,71,1.3299455421511084
15,tsce1,14,0.0
16,base,166,0.6810778749641031
16,tsce1,61,0.0
17,base,71,0.277957916026935
17,tsce1,14,0.0
13,base,813,2.161358749959618
13,tsce1,250,0.0
19,base,105,0.5128114579711109
19,tsce1,40,0.0
20,base,105,0.43023066711612046
20,tsce1,40,0.0
21,base,162,0.7060374170541763
21,tsce1,56,0.0
18,base,122,0.19398550014011562
18,tsce1,90,0.0
22,base,167,0.7144329159054905
22,tsce1,62,0.0
23,base,105,0.42622529109939933
23,tsce1,40,0.0
24,base,105,0.5176390002015978
24,tsce1,40,0.0
25,base,166,0.734926916193217
25,tsce1,61,0.0
26,base,162,0.6262630419805646
26,tsce1,59,0.0
27,base,162,0.5600912920199335
27,tsce1,55,0.0
30,base,168,0.7159787910059094
30,tsce1,62,0.0
31,base,105,0.4299476670566946
31,tsce1,40,0.0
32,base,71,0.2958623329177499
32,tsce1,14,0.0
28,base,813,2.0156844158191234
28,tsce1,250,0.0
29,base,813,2.1820196250919253
29,tsce1,250,0.0
35,base,71,0.24188858293928206
35,tsce1,14,0.0
34,base,167,0.7128103338181973
34,tsce1,58,0.0
36,base,114,0.17675312492065132
36,tsce1,92,0.0
38,base,34,0.2350335840601474
38,tsce1,5,0.0
37,base,100,0.1701321671716869
37,tsce1,67,0.0
40,base,71,0.2679462500382215
40,tsce1,14,0.0
33,base,813,2.0868194999638945
33,tsce1,250,0.0
42,base,168,0.7152287499047816
42,tsce1,61,0.0
39,base,813,1.892769749974832
39,tsce1,250,0.0
44,base,172,0.6849608339834958
44,tsce1,63,0.0
41,base,813,2.2509251250885427
41,tsce1,250,0.0
46,base,71,0.285294417059049
46,tsce1,14,0.0
47,base,105,0.5920804999768734
47,tsce1,40,0.0
45,base,121,0.166069416096434
45,tsce1,79,0.0
43,base,813,2.0527205420657992
43,tsce1,250,0.0
49,base,71,0.22598045808263123
49,tsce1,14,0.0
48,base,122,0.17899470892734826
48,tsce1,81,0.0
51,base,169,0.6972045418806374
51,tsce1,62,0.0
52,base,122,0.2019240001682192
52,tsce1,110,0.0
53,base,105,0.4147747920360416
53,tsce1,40,0.0
54,base,71,0.20513466699048877
54,tsce1,14,0.0
55,base,105,0.5654927499126643
55,tsce1,40,0.0
56,base,105,0.779972790973261
56,tsce1,40,0.0
50,base,813,2.5111053329892457
50,tsce1,250,0.0
57,base,171,0.545396874891594
57,tsce1,61,0.0
58,base,107,0.23821854195557535
58,tsce1,82,0.0
60,base,159,0.7185219579841942
60,tsce1,59,0.0
62,base,169,0.6834369590505958
62,tsce1,62,0.0
59,base,813,2.2482226251158863
59,tsce1,250,0.0
63,base,123,0.22985608293674886
63,tsce1,82,0.0
61,base,105,0.45295745809562504
61,tsce1,40,0.0
66,base,71,0.24216937506571412
66,tsce1,14,0.0
64,base,114,0.1725483750924468
64,tsce1,101,0.0
65,base,166,0.542076249839738
65,tsce1,60,0.0
67,base,105,0.5086081249173731
67,tsce1,40,0.0
68,base,108,0.20330520789138973
68,tsce1,84,0.0
71,base,71,0.2591936248354614
71,tsce1,14,0.0
70,base,105,0.5459265001118183
70,tsce1,40,0.0
72,base,107,0.2200367080513388
72,tsce1,82,0.0
73,base,105,0.4398083339910954
73,tsce1,40,0.0
74,base,105,0.5072758751921356
74,tsce1,40,0.0
75,base,105,1.6326593328267336
75,tsce1,40,0.0
69,base,813,2.753720333101228
69,tsce1,250,0.0
77,base,71,0.2159415001515299
77,tsce1,14,0.0
78,base,105,0.5014555831439793
78,tsce1,40,0.0
79,base,105,0.44849587487988174
79,tsce1,40,0.0
80,base,107,0.1849710000678897
80,tsce1,83,0.0
82,base,71,0.31927154189907014
82,tsce1,14,0.0
81,base,166,0.6170494998805225
81,tsce1,61,0.0
76,base,813,2.252370540983975
76,tsce1,250,0.0
83,base,167,0.8538622912019491
83,tsce1,61,0.0
85,base,166,0.7509209590498358
85,tsce1,58,0.0
86,base,105,1.656408084090799
86,tsce1,40,0.0
87,base,124,0.25184908299706876
87,tsce1,79,0.0
89,base,37,0.1499125831760466
89,tsce1,5,0.0
88,base,100,0.17725191684439778
88,tsce1,67,0.0
84,base,813,3.0616137920878828
84,tsce1,250,0.0
91,base,71,0.22839891677722335
91,tsce1,14,0.0
